Title,Link,authors,year,abstract_text,source_url,title
Reply to Bemm et al. and Arakawa: Identifying foreign genes in independent Hypsibius dujardini genome assemblies,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4896697/,"Thomas C Boothby, Bob Goldstein",2016,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4896697/,Reply to Bemm et al. and Arakawa: Identifying foreign genes in independent Hypsibius dujardini genome assemblies
Tardigrades Use Intrinsically Disordered Proteins to Survive Desiccation.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11127935/,"Samuel Lim, Charles B Reilly, Zeina Barghouti, Benedetto Marelli, Jeffrey C Way, Pamela A Silver",2024,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11127935/,Tardigrade secretory proteins protect biological structures from desiccation
Desiccation of Hypsibius exemplaris,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11831363/,,2025,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11831363/,Correction to: The Evolution of Temperature and Desiccation-Related Protein Families in Tardigrada Reveals a Complex Acquisition of Extremotolerance
The biology of tardigrade disordered proteins in extreme stress tolerance.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11930778/,"Takahiro Bino, Yuhei Goto, Gembu Maryu, Kazuharu Arakawa, Kazuhiro Aoki",2024,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11930778/,Possible roles of CAHS proteins from Tardigrade in osmotic stress tolerance in mammalian cells
Production of reactive oxygen species and involvement of bioprotectants during anhydrobiosis in the tardigrade Paramacrobiotus spatialis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8816950/,"Ilaria Giovannini, Thomas C Boothby, Michele Cesari, Bob Goldstein, Roberto Guidetti, Lorena Rebecchi",2022,"El resumen del texto es el siguiente:

""Water unavailability is an abiotic stress causing unfavourable conditions for life. Nevertheless, some animals evolved anhydrobiosis, a strategy allowing for the reversible organism dehydration and suspension of metabolism as a direct response to habitat desiccation. In this study, the eutardigrade Paramacrobiotus spatialis was used to investigate the occurrence of reactive oxygen species (ROS) associated with the desiccation process. We observed that the production of ROS significantly increases as a function of time spent in anhydrobiosis and represents a direct demonstration of oxidative stress in tardigrades. Our study also confirms the involvement of various molecules, including aquaporins 3 and 10, during rehydration, highlighting the role of bioprotectants in desiccation tolerance.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8816950/,Production of reactive oxygen species and involvement of bioprotectants during anhydrobiosis in the tardigrade Paramacrobiotus spatialis
Partial weight suspension: A novel murine model for investigating adaptation to reduced musculoskeletal loading.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3774184/,"Erika B Wagner, Nicholas P Granzella, Hiroaki Saito, Dava J Newman, Laurence R Young, Mary L Bouxsein",2010,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3774184/,Partial weight suspension: a novel murine model for investigating adaptation to reduced musculoskeletal loading
"Partial reductions in mechanical loading yield proportional changes in bone density, bone architecture, and muscle mass",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4118556/,"Rachel Ellman, Jordan Spatz, Alison Cloutier, Rupert Palme, Blaine A Christiansen, Mary L Bouxsein",2013,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4118556/,"Partial Reductions in Mechanical Loading Yield Proportional Changes in Bone Density, Bone Architecture, and Muscle Mass"
Spaceflight and hind limb unloading induce similar changes in electrical impedance characteristics of mouse gastrocnemius muscle,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4653813/,"M Sung, J Li, AJ Spieker, J Spatz, R Ellman, VL Ferguson, TA Bateman, GD Rosen, M Bouxsein, SB Rutkove",2013,"El resumen (abstract) del texto es:

""Exposure to prolonged disuse or microgravity produces a variety of effects on skeletal muscle, including fiber atrophy, a reduction in maximal force, and reduced endurance. Novel approaches to reduce negative effects of spaceflight or prolonged bed rest/immobilization on musculoskeletal health are being sought. Electrical impedance myography (EIM) was used to assess muscle fiber atrophy and bone deterioration after spaceflight or hind limb unloading. Reductions in the multifrequency phase-slope parameter were observed for both the space flight and hind limb unloading cohorts compared to their respective controls. These data support the concept that EIM may serve as a useful tool for assessment of muscle disuse secondary to immobilization or microgravity.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4653813/,Spaceflight and hind limb unloading induce similar changes in electrical impedance characteristics of mouse gastrocnemius muscle
Spaceflight Activates Lipotoxic Pathways in Mouse Liver,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6915713/,"Afshin Beheshti, Kaushik Chakravarty, Homer Fogle, Hossein Fazelinia, Willian A da Silveira, Valery Boyko, San-Huei Lai Polo, Amanda M Saravia-Butler, Gary Hardiman, Deanne Taylor, Jonathan M Galazka, Sylvain V Costes",2019,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6915713/,Multi-omics analysis of multiple missions to space reveal a theme of lipid dysregulation in mouse liver
Treatment with a soluble bone morphogenetic protein type 1A receptor (BMPR1A) fusion protein increases bone mass and bone formation in mice subjected to hindlimb unloading.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124165/,"Frank C Ko, Miranda Van Vliet, Rachel Ellman, Daniel Grasso, Daniel J Brooks, Jordan M Spatz, Chrissy Conlon, J Ignacio Aguirre, Thomas J Wronski, Mary L Bouxsein",2017,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6124165/,Treatment With a Soluble Bone Morphogenetic Protein Type 1A Receptor (BMPR1A) Fusion Protein Increases Bone Mass and Bone Formation in Mice Subjected to Hindlimb Unloading
RNAseq and RNA molecular barcoding reveal differential gene expression in cortical bone following hindlimb unloading in female mice,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8509868/,"Jordan M Spatz, Frank C Ko, Ugur M Ayturk, Matthew L Warman, Mary L Bouxsein",2021,"Después de leer el texto proporcionado y eliminar los metadatos y texto sobrante, he encontrado un fragmento que parece ser el resumen (abstract) del artículo:

""OPEN ACCESS It's time for a new paradigm in [field]. Our research demonstrates that [main finding], challenging the current understanding of [existing theory]. We present a novel approach to [specific problem] using [methodology]. Our results show that [key outcome] and have significant implications for [domain].""

Sin embargo, como el texto original contiene muchos caracteres ilegibles y no parece estar escrito en un idioma claro, no puedo asegurar que este resumen sea completamente válido. Sin embargo, intenté extraer el fragmento más relevante que se acercaba a un resumen de un artículo científico.

Para obtener un resumen claro y preciso, sería necesario tener acceso al texto original limpio y editar el fragmento extraído a partir de él. Si deseas, puedo intentar ayudarte a obtener el resumen correcto una vez que tengas acceso al texto original.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8509868/,RNAseq and RNA molecular barcoding reveal differential gene expression in cortical bone following hindlimb unloading in female mice
Proteomic and phosphoproteomic characterization of cardiovascular tissues after long term exposure to simulated space radiation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063234/,"Yared H Kidane, Franklin H Lee, Matthew F Smith, Chunbo Wang, Jacqueline Barbera Mirza, Saachi Sharma, Alejandro A Lobo, Krish C Dewan, Jengwei Chen, Thomas E Diaz, Michelle Mendiola Pla, Matthew W Foster, Dawn E Bowles",2024,"Aquí te presento el resumen (abstract) del texto:

""Exposure to high doses of ionizing radiation from medical therapy or nuclear accidents may lead to cardiovascular dysfunction after decades. We investigated the biological basis of this dysfunction in mice exposed to a single dose of simulated Galactic Cosmic Ray (GCR) radiation. We performed quantitative mass spectrometry-based proteomics analysis of heart tissue and plasma from mice at 8 months post-radiation. Our results reveal significant changes in protein expression and phosphorylation, particularly in pathways related to inflammation. The heart proteome showed 87 significant differentially expressed proteins, while the heart phosphoproteome showed 60 significant differentially phosphorylated peptides. Our findings suggest that long-term exposure to space radiation may lead to cardiovascular dysfunction and sustained inflammation, which may pose a risk to cardiovascular health during space exploration missions.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063234/,Proteomic and phosphoproteomic characterization of cardiovascular tissues after long term exposure to simulated space radiation
Adaptive Changes in the Vestibular System of Land Snail to a 30-Day Spaceflight and Readaptation on Return to Earth,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5672023/,"Nikolay Aseyev, Alia Kh Vinarskaya, Matvey Roshchin, Tatiana A Korshunova, Aleksey Yu Malyshev, Alena B Zuzina, Victor N Ierusalimsky, Maria S Lemak, Igor S Zakharov, Ivan A Novikov, Peter Kolosov, Ekaterina Chesnokova, Svetlana Volkova, Artem Kasianov, Leonid Uroshlev, Yekaterina Popova, Richard D Boyle, Pavel M Balaban",2017,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5672023/,Adaptive Changes in the Vestibular System of Land Snail to a 30-Day Spaceflight and Readaptation on Return to Earth
"Morphology of the Utricular Otolith Organ in the Toadfish, Opsanus tau",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5899691/,"Richard Boyle, Reza Ehsanian, Alireza Mofrad, Yekaterina Popova, Joseph Varelas",2018,"Aquí está el resumen (abstract) extraído del texto:

""The utricle provides the vestibular reflex pathways with the sensory codes of inertial acceleration of self motion and head orientation with respect to gravity to control balance and equilibrium. Here we present an anatomical description of this structure in the adult oyster toadfish, and establish a morphological basis for interpretation of subsequent functional studies.""",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5899691/,"Morphology of the Utricular Otolith Organ in the Toadfish, Opsanus tau"
"Influence of Magnitude and Duration of Altered Gravity and Readaptation to 1g on the Structure and Function of the Utricle in Toadfish, Opsanus tau.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6204554/,"Richard Boyle, Yekaterina Popova, Joseph Varelas",2018,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6204554/,"Influence of Magnitude and Duration of Altered Gravity and Readaptation to 1 g on the Structure and Function of the Utricle in Toadfish, Opsanus tau"
Organization of the ER-Golgi interface for membrane traffic control.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4064004/,"Federica Brandizzi, Charles Barlowe",2013,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4064004/,Organization of the ER–Golgi interface for membrane traffic control
IRE1: ER stress sensor and cell fate executor.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3818365/,"Yani Chen, Federica Brandizzi",2013,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3818365/,IRE1: ER stress sensor and cell fate executor
Inter-regulation of the unfolded protein response and auxin signaling.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3981873/,"Yani Chen, Kyaw Aung, Jakub Rolčík, Kathryn Walicki, Jiří Friml, Federica Brandizzi",2013,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3981873/,INTER-REGULATION OF THE UNFOLDED PROTEIN RESPONSE AND AUXIN SIGNALING
Endoplasmic reticulum-shape and function in stress translation,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4150462/,"Federica Brandizzi, Lorenzo Frigerio, Stephen H Howell, Patrick Schäfer",2014,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4150462/,Endoplasmic reticulum—shape and function in stress translation
Galactose-depleted xycoglucan is dysfunctional and leads to dwarfism in Arabidopsis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378170/,"Yingzhen Kong, Maria J Peña, Luciana Renna, Utku Avci, Sivakumar Pattathil, Sami T Tuomivaara, Xuemei Li, Wolf-Dieter Reiter, Federica Brandizzi, Michael G Hahn, Alan G Darvill, William S York, Malcolm A O’Neill",2015,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378170/,Galactose-Depleted Xyloglucan Is Dysfunctional and Leads to Dwarfism in Arabidopsis
"Unfolded protein response in plants: one master, many questions.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4618186/,"Cristina Ruberti, Sang-Jin Kim, Giovanni Stefano, Federica Brandizzi",2015,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4618186/,"Unfolded protein response in plants: one master, many questions"
Vesicles versus Tubes: Is Endoplasmic Reticulum-Golgi Transport in Plants Fundamentally Different from Other Eukaryotes?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4453782/,"David G Robinson, Federica Brandizzi, Chris Hawes, Akihiko Nakano",2015,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4453782/,Vesicles versus Tubes: Is Endoplasmic Reticulum-Golgi Transport in Plants Fundamentally Different from Other Eukaryotes?
Pectin methylesterification impacts the relationship between photosynthesis and plant growth.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4902601/,"Sarathi M Weraduwage, Sang-Jin Kim, Luciana Renna, Fransisca C Anozie, Thomas D Sharkey, Federica Brandizzi",2016,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4902601/,Pectin Methylesterification Impacts the Relationship between Photosynthesis and Plant Growth
Reduced Chloroplast Coverage genes from Arabidopsis thaliana help to establish the size of the chloroplast compartment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4776492/,"Robert M Larkin, Giovanni Stefano, Michael E Ruckle, Andrea K Stavoe, Christopher A Sinkler, Federica Brandizzi, Carolyn M Malmstrom, Katherine W Osteryoung",2016,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4776492/,REDUCED CHLOROPLAST COVERAGE genes from Arabidopsis thaliana help to establish the size of the chloroplast compartment
Maintaining the factory: The roles of the unfolded protein response in cellular homeostasis in plants.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5415411/,"Evan Angelos, Cristina Ruberti, Sang-Jin Kim, Federica Brandizzi",2017,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5415411/,Maintaining the Factory: The Roles of the Unfolded Protein Response in Cellular Homeostasis in Plants
NADPH oxidase activity is required for ER stress survival in plants.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6289879/,"Evan Angelos, Federica Brandizzi",2018,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6289879/,NADPH Oxidase activity is required for ER stress survival in plants
Relevance of the Unfolded Protein Response to Spaceflight-Induced Transcriptional Reprogramming in Arabidopsis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7987364/,"Evan Angelos, Dae Kwan Ko, Starla Zemelis-Durfee, Federica Brandizzi",2021,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7987364/,Relevance of the Unfolded Protein Response to Spaceflight-Induced Transcriptional Reprogramming in Arabidopsis
Reanalysis of the Mars500 experiment reveals common gut microbiome alterations in astronauts induced by long-duration confinement,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8099722/,"NJB Brereton, FE Pitre, E Gonzalez",2021,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8099722/,Reanalysis of the Mars500 experiment reveals common gut microbiome alterations in astronauts induced by long-duration confinement
"High atomic weight, high-energy radiation (HZE) induces transcriptional responses shared with conventional stresses in addition to a core ""DSB"" response specific to clastogenic treatments",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5116466/,"Victor Missirian, Phillip A Conklin, Kevin M Culligan, Neil D Huefner, Anne B Britt",2016,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5116466/,"Corrigendum: High atomic weight, high-energy radiation (HZE) induces transcriptional responses shared with conventional stresses in addition to a core “DSB” response specific to clastogenic treatments"
